pc_time,esp_time_ms,latency_ms,jitter_ms,packet_loss_percent,throughput_mbps,rssi_dbm,label
2026-07-30 04:22:14,4586240,2.68,0.41,0.0,2.25,-41,normal
2026-07-30 04:22:37,4609260,3.22,0.89,0.0,2.3,-41,normal
2026-07-30 04:23:01,4632383,3.09,0.7,0.0,2.3,-42,normal
2026-07-30 04:23:24,4655542,3.31,1.52,0.0,2.3,-41,normal
2026-07-30 04:23:47,4678604,3.38,0.79,0.0,2.31,-42,normal
2026-07-30 04:24:10,4701681,3.12,0.73,0.0,2.3,-41,normal
2026-07-30 04:24:33,4724698,4.39,2.23,0.0,2.3,-42,normal
2026-07-30 04:24:56,4747767,3.06,1.01,0.0,2.3,-41,normal
2026-07-30 04:25:19,4771160,2.87,0.35,0.0,2.27,-41,normal
2026-07-30 04:25:43,4794356,2.81,0.5,0.0,2.29,-42,normal
2026-07-30 04:26:06,4817379,3.12,0.5,0.0,2.32,-42,normal
2026-07-30 04:26:29,4840336,3.35,1.94,0.0,2.31,-40,normal
2026-07-30 04:26:52,4863631,3.01,0.34,0.0,2.28,-41,normal
2026-07-30 04:27:15,4886930,2.94,0.78,0.0,2.27,-41,normal
2026-07-30 04:27:39,4911182,2.76,0.51,0.0,2.16,-41,normal
2026-07-30 04:28:03,4934410,4.4,1.58,0.0,2.29,-41,normal
2026-07-30 04:28:26,4957478,2.98,0.63,0.0,2.3,-40,normal
2026-07-30 04:28:49,4980586,2.72,0.65,0.0,2.29,-42,normal
2026-07-30 04:29:12,5003847,3.54,1.73,0.0,2.27,-41,normal
2026-07-30 04:29:35,5026989,2.81,0.84,0.0,2.29,-42,normal
2026-07-30 04:29:58,5050022,3.2,0.99,0.0,2.3,-42,normal
2026-07-30 04:30:22,5073385,3.93,1.21,0.0,2.26,-42,normal
2026-07-30 04:30:45,5096773,3.26,1.31,0.0,2.25,-41,normal
2026-07-30 04:31:08,5120150,3.32,1.87,0.0,2.27,-41,normal
2026-07-30 04:31:32,5143316,3.98,2.77,0.0,2.29,-41,normal
2026-07-30 04:31:55,5166308,3.14,1.07,0.0,2.31,-41,normal
2026-07-30 04:32:17,5189246,3.04,1.2,0.0,2.31,-41,normal
2026-07-30 04:32:41,5212442,3.19,1.08,0.0,2.29,-41,normal
2026-07-30 04:33:04,5235548,3.38,0.95,0.0,2.29,-40,normal
2026-07-30 04:33:27,5258545,3.18,0.98,0.0,2.3,-41,normal
2026-07-30 04:33:50,5281696,2.59,0.52,0.0,2.3,-40,normal
2026-07-30 04:34:13,5304888,3.3,0.72,0.0,2.29,-41,normal
2026-07-30 04:34:36,5328001,2.67,0.94,0.0,2.29,-40,normal
2026-07-30 04:34:59,5351223,3.13,0.81,0.0,2.29,-40,normal
2026-07-30 04:35:23,5374692,2.63,0.17,0.0,2.26,-40,normal
2026-07-30 04:35:46,5397860,3.04,0.76,0.0,2.3,-40,normal
2026-07-30 04:36:09,5420932,2.96,0.24,0.0,2.31,-40,normal
2026-07-30 04:36:32,5443861,3.12,0.78,0.0,2.31,-40,normal
2026-07-30 04:36:55,5467069,3.49,1.84,0.0,2.28,-40,normal
2026-07-30 04:37:18,5490195,3.47,1.28,0.0,2.28,-41,normal
2026-07-30 04:37:42,5513460,3.45,1.15,0.0,2.28,-41,normal
2026-07-30 04:38:05,5536823,3.24,0.89,0.0,2.27,-41,normal
2026-07-30 04:38:28,5559989,3.98,1.26,0.0,2.29,-41,normal
2026-07-30 04:38:51,5583215,3.93,2.2,0.0,2.27,-40,normal
2026-07-30 04:39:15,5606423,3.27,1.22,0.0,2.28,-40,normal
2026-07-30 04:39:38,5629595,3.58,0.94,0.0,2.3,-40,normal
2026-07-30 04:40:01,5652727,3.33,0.95,0.0,2.3,-40,normal
2026-07-30 04:40:24,5675952,3.67,2.33,0.0,2.29,-41,normal
2026-07-30 04:40:47,5699146,3.34,0.82,0.0,2.29,-40,normal
2026-07-30 04:41:10,5722189,3.63,1.88,0.0,2.3,-41,normal
2026-07-30 04:41:33,5745309,3.47,1.9,0.0,2.29,-41,normal
2026-07-30 04:41:57,5768342,2.9,0.96,0.0,2.31,-40,normal
2026-07-30 04:42:20,5791494,3.25,1.25,0.0,2.3,-40,normal
2026-07-30 04:42:43,5814584,2.96,0.2,0.0,2.29,-40,normal
2026-07-30 04:43:06,5837957,15.71,15.1,0.0,2.29,-41,normal
2026-07-30 04:43:29,5861140,4.01,3.33,0.0,2.29,-42,normal
2026-07-30 04:43:52,5884077,2.94,0.27,0.0,2.31,-41,normal
2026-07-30 04:44:15,5907072,3.7,1.17,0.0,2.31,-42,normal
2026-07-30 04:44:38,5930228,2.78,0.5,0.0,2.3,-42,normal
2026-07-30 04:45:02,5953488,3.31,1.14,0.0,2.28,-42,normal
2026-07-30 04:45:25,5976670,3.17,1.26,0.0,2.29,-41,normal
2026-07-30 04:45:48,5999900,3.47,1.58,0.0,2.27,-41,normal
2026-07-30 04:46:11,6022809,3.86,1.26,0.0,2.32,-41,normal
2026-07-30 04:46:34,6045892,2.94,1.03,0.0,2.31,-41,normal
2026-07-30 04:46:57,6069024,3.38,1.27,0.0,2.29,-42,normal
2026-07-30 04:47:20,6092164,3.14,0.57,0.0,2.29,-41,normal
2026-07-30 04:47:43,6115103,3.41,1.17,0.0,2.31,-42,normal
2026-07-30 04:48:06,6138134,3.56,1.74,0.0,2.3,-40,normal
2026-07-30 04:48:29,6161303,3.19,0.57,0.0,2.29,-40,normal
2026-07-30 04:48:53,6184360,3.28,1.12,0.0,2.3,-40,normal
2026-07-30 04:49:16,6207817,3.66,1.02,0.0,2.26,-40,normal
2026-07-30 04:49:39,6230970,2.97,0.44,0.0,2.3,-40,normal
2026-07-30 04:50:02,6254202,3.36,1.15,0.0,2.29,-41,normal
2026-07-30 04:50:26,6277388,3.16,0.94,0.0,2.3,-42,normal
2026-07-30 04:50:49,6300514,3.77,1.59,0.0,2.3,-42,normal
2026-07-30 04:51:12,6323631,3.15,0.89,0.0,2.29,-42,normal
2026-07-30 04:51:36,6347890,3.26,1.17,0.0,2.16,-40,normal
2026-07-30 04:51:59,6371123,4.02,1.6,0.0,2.29,-40,normal
2026-07-30 04:52:22,6394253,4.08,2.0,0.0,2.29,-41,normal
2026-07-30 04:52:46,6417557,2.93,0.36,0.0,2.27,-40,normal
2026-07-30 04:53:09,6440782,3.51,1.07,0.0,2.27,-42,normal
2026-07-30 04:53:32,6464011,3.09,0.5,0.0,2.29,-41,normal
2026-07-30 04:53:55,6487011,3.3,1.28,0.0,2.3,-42,normal
2026-07-30 04:54:19,6510732,3.15,0.97,0.0,2.22,-40,normal
2026-07-30 04:54:42,6534000,4.17,2.84,0.0,2.28,-42,normal
2026-07-30 04:55:06,6557540,3.49,1.33,0.0,2.25,-40,normal
2026-07-30 04:55:29,6580853,3.43,1.0,0.0,2.28,-40,normal
2026-07-30 04:55:52,6604038,3.0,1.07,0.0,2.28,-40,normal
2026-07-30 04:56:15,6627297,4.3,2.01,0.0,2.28,-40,normal
2026-07-30 04:56:39,6650884,3.17,1.09,0.0,2.24,-40,normal
2026-07-30 04:57:02,6674099,3.52,1.93,0.0,2.28,-40,normal
2026-07-30 04:57:26,6697608,3.94,1.19,0.0,2.25,-41,normal
2026-07-30 04:57:49,6721052,3.15,0.87,0.0,2.26,-40,normal
2026-07-30 04:58:13,6744548,3.12,0.81,0.0,2.26,-41,normal
2026-07-30 04:58:36,6768065,3.17,1.05,0.0,2.25,-40,normal
2026-07-30 04:59:00,6791552,2.97,0.74,0.0,2.26,-40,normal
2026-07-30 04:59:23,6814930,2.92,0.4,0.0,2.27,-37,normal
2026-07-30 04:59:50,6841674,3.79,2.6,0.0,1.9,-38,normal
2026-07-30 05:00:14,6865651,3.34,2.1,0.0,2.18,-31,normal
2026-07-30 05:00:38,6889569,3.92,1.57,0.0,2.2,-26,normal
2026-07-30 05:01:02,6913392,4.78,2.95,0.0,2.2,-33,normal
2026-07-30 05:01:25,6937141,4.27,3.1,0.0,2.22,-33,normal
2026-07-30 05:01:49,6961152,4.45,3.07,0.0,2.19,-23,normal
2026-07-30 05:02:13,6984806,3.47,0.78,0.0,2.22,-23,normal
2026-07-30 05:02:37,7008478,5.01,2.97,0.0,2.22,-25,normal
2026-07-30 05:03:00,7032281,4.94,2.97,0.0,2.22,-24,normal
2026-07-30 05:03:24,7055996,5.14,3.5,0.0,2.23,-24,normal
2026-07-30 05:03:48,7080058,3.31,0.83,0.0,2.19,-24,normal
2026-07-30 05:04:12,7103402,4.3,2.06,0.0,2.26,-26,normal
2026-07-30 05:04:35,7126841,4.1,1.29,0.0,2.25,-25,normal
2026-07-30 05:05:02,7153422,4.71,3.21,0.0,1.91,-23,normal
2026-07-30 05:05:25,7177354,4.65,2.33,0.0,2.2,-36,normal
2026-07-30 05:05:49,7200966,3.73,2.51,0.0,2.24,-28,normal
2026-07-30 05:06:13,7224394,3.56,1.44,0.0,2.26,-24,normal
2026-07-30 05:06:36,7248209,4.51,1.9,0.0,2.21,-28,normal
2026-07-30 05:07:00,7271653,5.45,2.7,0.0,2.25,-25,normal
2026-07-30 05:07:24,7296061,4.46,2.76,0.0,2.13,-25,normal
2026-07-30 05:07:48,7320246,4.21,0.77,0.0,2.17,-26,normal
2026-07-30 05:08:12,7343553,6.13,2.32,0.0,2.27,-28,normal
2026-07-30 05:08:35,7367296,4.8,2.14,0.0,2.23,-30,normal
2026-07-30 05:08:59,7390612,3.87,1.85,0.0,2.26,-27,normal
2026-07-30 05:09:22,7413919,4.8,1.95,0.0,2.27,-26,normal
2026-07-30 05:09:46,7437497,3.61,1.57,0.0,2.24,-30,normal
2026-07-30 05:10:09,7461208,4.99,1.72,0.0,2.22,-25,normal
2026-07-30 05:10:33,7485066,4.32,3.05,0.0,2.21,-24,normal
2026-07-30 05:10:57,7508377,3.43,1.5,0.0,2.26,-25,normal
2026-07-30 05:11:21,7532410,3.79,1.03,0.0,2.18,-30,normal
2026-07-30 05:11:44,7556231,3.7,1.23,0.0,2.21,-26,normal
2026-07-30 05:12:08,7579588,3.62,1.01,0.0,2.26,-25,normal
2026-07-30 05:12:31,7603114,4.2,2.95,0.0,2.24,-28,normal
2026-07-30 05:12:55,7627356,4.49,3.08,0.0,2.15,-31,normal
2026-07-30 05:13:19,7650959,3.64,1.44,0.0,2.24,-31,normal
2026-07-30 05:13:42,7674276,3.43,2.1,0.0,2.26,-32,normal
2026-07-30 05:14:06,7697553,3.72,2.49,0.0,2.27,-31,normal
2026-07-30 05:14:29,7721265,3.69,1.25,0.0,2.21,-32,normal
2026-07-30 05:14:53,7744915,3.52,0.95,0.0,2.23,-28,normal
2026-07-30 05:15:17,7768851,4.33,3.45,0.0,2.2,-36,normal
2026-07-30 05:15:41,7793033,4.34,2.23,0.0,2.17,-36,normal
2026-07-30 05:16:05,7816778,4.07,1.96,0.0,2.22,-25,normal
2026-07-30 05:16:29,7840456,4.14,2.84,0.0,2.23,-33,normal
2026-07-30 05:16:53,7864441,4.05,1.92,0.0,2.19,-33,normal
2026-07-30 05:17:16,7888328,4.24,2.49,0.0,2.2,-28,normal
2026-07-30 05:17:40,7912353,4.37,2.12,0.0,2.19,-28,normal
2026-07-30 05:18:04,7936075,4.29,1.43,0.0,2.21,-27,normal
2026-07-30 05:18:28,7959843,4.35,2.48,0.0,2.22,-30,normal
2026-07-30 05:18:52,7983600,3.48,1.01,0.0,2.22,-27,normal
2026-07-30 05:19:15,8007355,5.38,4.11,0.0,2.22,-27,normal
2026-07-30 05:19:39,8031207,4.57,1.53,0.0,2.2,-35,normal
2026-07-30 05:20:03,8054472,3.85,1.19,0.0,2.27,-31,normal
2026-07-30 05:20:26,8077779,3.88,1.16,0.0,2.26,-28,normal
2026-07-30 05:20:50,8101660,5.36,4.17,0.0,2.22,-26,normal
2026-07-30 05:21:14,8125439,4.22,1.67,0.0,2.22,-27,normal
2026-07-30 05:21:38,8149588,3.02,0.63,0.0,2.17,-26,normal
2026-07-30 05:22:01,8173070,3.45,1.59,0.0,2.24,-26,normal
2026-07-30 05:24:47,8338549,3.15,0.3,0.0,2.26,-34,anomaly
2026-07-30 05:25:10,8361863,3.87,2.22,0.0,2.26,-38,anomaly
2026-07-30 05:25:34,8385433,3.95,2.9,0.0,2.23,-34,anomaly
2026-07-30 05:25:58,8410034,5.58,3.14,0.0,2.13,-33,anomaly
2026-07-30 05:26:21,8433341,4.09,1.44,0.0,2.26,-25,anomaly
2026-07-30 05:26:46,8458190,4.08,1.67,0.0,2.09,-29,anomaly
2026-07-30 05:27:10,8481496,3.53,1.0,0.0,2.27,-27,anomaly
2026-07-30 05:27:33,8504768,3.89,2.13,0.0,2.27,-27,anomaly
2026-07-30 05:27:57,8528779,3.86,1.84,0.0,2.18,-32,anomaly
2026-07-30 05:28:20,8551976,3.71,1.77,0.0,2.28,-33,anomaly
2026-07-30 05:28:44,8575890,5.3,4.22,0.0,2.19,-29,anomaly
2026-07-30 05:29:11,8602756,4.09,2.48,0.0,1.89,-33,anomaly
2026-07-30 05:29:35,8627339,3.57,1.69,0.0,2.12,-38,anomaly
2026-07-30 05:29:59,8650591,4.08,1.87,0.0,2.27,-32,anomaly
2026-07-30 05:30:22,8674340,3.78,2.09,0.0,2.21,-32,anomaly
2026-07-30 05:30:46,8697749,5.14,3.76,0.0,2.25,-36,anomaly
2026-07-30 05:31:10,8721786,3.71,2.07,0.0,2.19,-32,anomaly
2026-07-30 05:31:34,8745671,4.03,2.39,0.0,2.19,-27,anomaly
2026-07-30 05:31:57,8768965,5.4,3.33,0.0,2.27,-30,anomaly
2026-07-30 05:32:21,8792796,2.96,1.06,0.0,2.21,-32,anomaly
2026-07-30 05:32:46,8817650,3.96,2.47,0.0,2.08,-35,anomaly
2026-07-30 05:33:09,8840963,3.1,0.83,0.0,2.26,-26,anomaly
2026-07-30 05:33:32,8864210,3.17,1.4,0.0,2.27,-26,anomaly
2026-07-30 05:33:55,8887372,3.41,1.26,0.0,2.28,-26,anomaly
2026-07-30 05:34:19,8911298,4.19,1.75,0.0,2.2,-29,anomaly
2026-07-30 05:34:43,8934699,4.05,1.93,0.0,2.26,-27,anomaly
2026-07-30 05:35:07,8958661,3.89,2.28,0.0,2.2,-28,anomaly
2026-07-30 05:35:30,8982188,4.25,1.97,0.0,2.23,-28,anomaly
2026-07-30 05:35:55,9006492,4.84,3.95,0.0,2.14,-32,anomaly
2026-07-30 05:36:19,9030555,4.4,2.24,0.0,2.18,-32,anomaly
2026-07-30 05:36:44,9055584,4.32,2.29,0.0,2.07,-32,anomaly
2026-07-30 05:37:08,9080131,3.18,1.09,0.0,2.12,-34,anomaly
2026-07-30 05:37:32,9103933,5.9,4.89,0.0,2.21,-32,anomaly
2026-07-30 05:37:56,9127503,4.05,1.42,0.0,2.23,-32,anomaly
2026-07-30 05:38:19,9150955,3.56,1.35,0.0,2.25,-32,anomaly
2026-07-30 05:38:44,9175918,4.18,1.13,0.0,2.07,-33,anomaly
2026-07-30 05:39:08,9199950,5.34,2.95,0.0,2.18,-28,anomaly
2026-07-30 05:39:32,9224155,3.23,1.06,0.0,2.16,-28,anomaly
2026-07-30 05:39:55,9247323,4.85,2.08,0.0,2.28,-27,anomaly
2026-07-30 05:40:19,9271038,4.35,2.7,0.0,2.24,-27,anomaly
2026-07-30 05:40:42,9294298,3.2,1.05,0.0,2.27,-26,anomaly
2026-07-30 05:41:06,9317720,3.77,1.55,0.0,2.25,-26,anomaly
2026-07-30 05:41:29,9341248,3.24,1.06,0.0,2.24,-26,anomaly
2026-07-30 05:41:53,9364568,4.11,2.17,0.0,2.26,-27,anomaly
2026-07-30 05:42:16,9388196,3.86,2.36,0.0,2.22,-27,anomaly
2026-07-30 05:42:40,9411554,3.52,2.0,0.0,2.26,-32,anomaly
2026-07-30 05:43:03,9435001,4.5,2.85,0.0,2.25,-37,anomaly
2026-07-30 05:43:26,9458413,3.54,1.23,0.0,2.25,-35,anomaly
2026-07-30 05:43:52,9483966,3.87,2.36,0.0,2.02,-39,anomaly
2026-07-30 05:44:16,9508362,4.66,3.1,0.0,2.15,-40,anomaly
2026-07-30 05:44:42,9533905,4.93,4.15,0.0,2.02,-38,anomaly
2026-07-30 05:45:05,9557269,4.16,2.06,0.0,2.26,-37,anomaly
2026-07-30 05:45:29,9580882,4.52,2.04,0.0,2.23,-38,anomaly
2026-07-30 05:45:52,9604432,4.22,2.75,0.0,2.24,-37,anomaly
2026-07-30 05:46:16,9628372,4.49,1.52,0.0,2.2,-39,anomaly
2026-07-30 05:46:41,9652751,4.14,1.24,0.0,2.15,-34,anomaly
2026-07-30 05:47:05,9676495,3.71,2.37,0.0,2.22,-34,anomaly
2026-07-30 05:47:28,9699869,3.51,1.66,0.0,2.25,-35,anomaly
2026-07-30 05:47:53,9724736,5.02,3.66,0.0,2.09,-33,anomaly
2026-07-30 05:48:18,9750022,4.8,2.8,0.0,2.06,-32,anomaly
2026-07-30 05:48:43,9774633,4.41,2.3,0.0,2.12,-32,anomaly
2026-07-30 05:49:07,9799440,4.17,2.29,0.0,2.09,-33,anomaly
2026-07-30 05:49:31,9822705,4.06,2.23,0.0,2.27,-31,anomaly
2026-07-30 05:49:54,9845896,2.94,0.72,0.0,2.28,-35,anomaly
2026-07-30 05:50:17,9869235,3.29,0.9,0.0,2.26,-34,anomaly
2026-07-30 05:50:41,9892455,3.22,1.04,0.0,2.27,-33,anomaly
2026-07-30 05:51:04,9915704,4.03,1.13,0.0,2.27,-34,anomaly
2026-07-30 05:51:27,9939398,3.25,0.85,0.0,2.21,-40,anomaly
2026-07-30 05:51:51,9962536,4.0,2.76,0.0,2.28,-28,anomaly
2026-07-30 05:52:14,9985800,4.22,2.66,0.0,2.27,-34,anomaly
2026-07-30 05:52:38,10010264,3.62,0.68,0.0,2.13,-33,anomaly
2026-07-30 05:53:02,10033478,3.43,1.77,0.0,2.28,-29,anomaly
2026-07-30 05:53:26,10057786,3.76,1.1,0.0,2.15,-26,anomaly
2026-07-30 05:53:50,10081900,2.82,0.77,0.0,2.17,-25,anomaly
2026-07-30 05:54:16,10108378,3.5,1.3,0.0,1.92,-25,anomaly
2026-07-30 05:54:40,10132295,2.99,0.89,0.0,2.2,-27,anomaly
2026-07-30 05:55:06,10157826,5.08,3.68,0.0,2.02,-29,anomaly
2026-07-30 05:55:30,10181876,3.38,0.77,0.0,2.18,-29,anomaly
2026-07-30 05:55:53,10205095,3.63,0.98,0.0,2.28,-28,anomaly
2026-07-30 05:56:16,10228382,4.97,2.89,0.0,2.27,-26,anomaly
2026-07-30 05:56:41,10252481,3.33,1.39,0.0,2.19,-28,anomaly
2026-07-30 05:57:04,10275967,4.0,1.19,0.0,2.24,-25,anomaly
2026-07-30 05:57:28,10299980,6.57,5.73,0.0,2.2,-30,anomaly
2026-07-30 05:57:51,10323422,4.14,2.73,0.0,2.25,-24,anomaly
2026-07-30 05:58:17,10348680,3.21,0.87,0.0,2.06,-25,anomaly
2026-07-30 05:58:41,10372888,4.13,2.9,0.0,2.18,-23,anomaly
2026-07-30 05:59:06,10398049,3.56,1.8,0.0,2.05,-27,anomaly
2026-07-30 05:59:30,10422232,4.58,3.13,0.0,2.18,-26,anomaly
2026-07-30 05:59:53,10445247,3.58,1.8,0.0,2.3,-29,anomaly
2026-07-30 06:00:19,10470491,4.04,1.79,0.0,2.06,-32,anomaly
2026-07-30 06:00:42,10493622,4.66,2.13,0.0,2.29,-28,anomaly
2026-07-30 06:01:05,10516831,4.19,2.49,0.0,2.28,-26,anomaly
2026-07-30 06:01:28,10540169,3.36,1.08,0.0,2.28,-29,anomaly
2026-07-30 06:01:52,10563874,3.41,1.43,0.0,2.24,-25,anomaly
2026-07-30 06:02:15,10587014,4.88,4.09,0.0,2.29,-31,anomaly
2026-07-30 06:02:38,10610155,3.46,2.05,0.0,2.28,-26,anomaly
2026-07-30 06:03:01,10633398,3.06,0.59,0.0,2.27,-26,anomaly
2026-07-30 06:03:26,10657628,3.35,1.59,0.0,2.17,-27,anomaly
2026-07-30 06:03:49,10680914,4.02,1.68,0.0,2.27,-33,anomaly
2026-07-30 06:04:12,10704098,3.95,1.55,0.0,2.28,-31,anomaly
2026-07-30 06:07:20,10891574,3.46,0.78,0.0,2.24,-32,anomaly
2026-07-30 06:07:43,10915005,4.11,1.72,0.0,2.25,-35,anomaly
2026-07-30 06:08:07,10938631,4.7,4.71,0.0,2.22,-38,anomaly
2026-07-30 06:08:30,10962141,4.66,3.0,0.0,2.24,-36,anomaly
2026-07-30 06:08:54,10985802,3.99,1.95,0.0,2.22,-26,anomaly
2026-07-30 06:09:17,11009433,3.75,1.4,0.0,2.22,-29,anomaly
2026-07-30 06:09:41,11032994,4.79,2.08,0.0,2.23,-33,anomaly
2026-07-30 06:10:04,11056468,4.7,2.53,0.0,2.25,-29,anomaly
2026-07-30 06:10:29,11081287,4.26,3.28,0.0,2.11,-29,anomaly
2026-07-30 06:10:54,11105817,4.96,2.22,0.0,2.14,-33,anomaly
2026-07-30 06:11:18,11130461,4.82,4.45,0.0,2.13,-30,anomaly
2026-07-30 06:11:43,11155334,3.74,2.29,0.0,2.1,-30,anomaly
2026-07-30 06:12:07,11179018,3.75,1.87,0.0,2.23,-29,anomaly
2026-07-30 06:12:31,11202555,3.35,1.26,0.0,2.24,-29,anomaly
2026-07-30 06:12:55,11227483,3.07,0.52,0.0,2.09,-29,anomaly
2026-07-30 06:13:21,11253396,4.3,2.7,0.0,1.99,-32,anomaly
2026-07-30 06:13:46,11277553,3.5,1.54,0.0,2.16,-31,anomaly
2026-07-30 06:14:09,11301324,3.82,0.78,0.0,2.21,-33,anomaly
2026-07-30 06:14:33,11325004,3.62,1.86,0.0,2.23,-33,anomaly
2026-07-30 06:14:57,11348997,3.87,1.08,0.0,2.2,-30,anomaly
2026-07-30 06:15:21,11372550,3.47,2.09,0.0,2.24,-30,anomaly
2026-07-30 06:15:44,11395954,3.5,0.56,0.0,2.26,-29,anomaly
2026-07-30 06:16:09,11420708,3.63,1.69,0.0,2.12,-30,anomaly
2026-07-30 06:16:33,11444927,5.06,3.21,0.0,2.18,-32,anomaly
2026-07-30 06:16:58,11469781,4.31,3.58,0.0,2.1,-30,anomaly
2026-07-30 06:17:22,11493585,4.5,2.69,0.0,2.24,-32,anomaly
2026-07-30 06:17:46,11518253,3.37,1.16,0.0,2.12,-29,anomaly
2026-07-30 06:18:10,11541875,4.5,2.79,0.0,2.22,-32,anomaly
2026-07-30 06:18:35,11566878,3.76,1.52,0.0,2.09,-32,anomaly
2026-07-30 06:18:43,11575476,2.69,0.5,0.0,0.0,-32,anomaly
2026-07-30 06:19:07,11599165,3.14,1.17,0.0,2.24,-32,anomaly
2026-07-30 06:19:31,11622728,5.75,4.2,0.0,2.24,-32,anomaly
2026-07-30 06:19:54,11646461,4.87,3.29,0.0,2.21,-30,anomaly
2026-07-30 06:20:19,11670748,4.37,2.3,0.0,2.16,-30,anomaly
2026-07-30 06:20:42,11694478,3.74,2.13,0.0,2.21,-29,anomaly
2026-07-30 06:21:07,11718975,4.63,2.89,0.0,2.14,-31,anomaly
2026-07-30 06:21:31,11742645,3.14,0.81,0.0,2.24,-32,anomaly
2026-07-30 06:21:56,11768490,4.4,2.35,0.0,1.98,-33,anomaly
2026-07-30 06:22:22,11793864,3.82,1.34,0.0,2.03,-32,anomaly
2026-07-30 06:22:46,11817589,4.26,2.41,0.0,2.21,-33,anomaly
2026-07-30 06:23:09,11841181,4.69,3.2,0.0,2.23,-31,anomaly
2026-07-30 06:23:33,11864706,3.53,1.64,0.0,2.24,-30,anomaly
2026-07-30 06:23:56,11888219,4.67,2.57,0.0,2.24,-29,anomaly
2026-07-30 06:24:20,11912131,3.93,1.99,0.0,2.21,-31,anomaly
2026-07-30 06:24:46,11937539,5.09,2.86,0.0,2.02,-32,anomaly
2026-07-30 06:25:09,11961434,4.96,1.93,0.0,2.22,-32,anomaly
2026-07-30 06:25:33,11985251,4.6,3.43,0.0,2.22,-33,anomaly
2026-07-30 06:25:57,12009246,4.27,2.09,0.0,2.18,-32,anomaly
2026-07-30 06:26:21,12032845,3.6,1.28,0.0,2.22,-32,anomaly
2026-07-30 06:26:46,12058143,4.27,2.9,0.0,2.04,-31,anomaly
2026-07-30 06:27:11,12082541,3.0,1.0,0.0,2.13,-31,anomaly
2026-07-30 06:27:34,12105994,4.45,2.35,0.0,2.24,-29,anomaly
2026-07-30 06:27:59,12131082,3.99,2.19,0.0,2.08,-30,anomaly
2026-07-30 06:28:23,12154783,4.07,1.5,0.0,2.23,-33,anomaly
2026-07-30 06:28:46,12178486,5.48,4.88,0.0,2.22,-29,anomaly
2026-07-30 06:29:10,12201993,4.3,2.21,0.0,2.24,-32,anomaly
2026-07-30 06:29:34,12226177,3.89,2.47,0.0,2.19,-33,anomaly
2026-07-30 06:29:58,12250104,5.59,4.43,0.0,2.19,-31,anomaly
2026-07-30 06:30:22,12274451,3.23,0.54,0.0,2.14,-29,anomaly
2026-07-30 06:30:47,12298984,5.66,3.31,0.0,2.12,-28,anomaly
2026-07-30 06:31:11,12322613,5.45,3.13,0.0,2.23,-28,anomaly
2026-07-30 06:31:36,12348378,3.48,1.93,0.0,2.0,-32,anomaly
2026-07-30 06:32:02,12374276,4.51,2.08,0.0,1.99,-33,anomaly
2026-07-30 06:32:26,12397844,3.49,1.65,0.0,2.23,-28,anomaly
2026-07-30 06:32:51,12422745,3.69,1.73,0.0,2.1,-28,anomaly
2026-07-30 06:33:15,12446810,4.49,2.45,0.0,2.18,-28,anomaly
2026-07-30 06:33:39,12470605,4.78,2.89,0.0,2.23,-29,anomaly
2026-07-30 06:34:03,12494834,3.9,2.32,0.0,2.17,-32,anomaly
2026-07-30 06:34:30,12521972,3.54,1.8,0.0,1.88,-28,anomaly
2026-07-30 06:34:56,12547539,3.87,1.07,0.0,2.03,-30,anomaly
2026-07-30 06:35:19,12571071,4.38,2.41,0.0,2.24,-30,anomaly
2026-07-30 06:35:42,12594444,3.92,2.42,0.0,2.26,-29,anomaly
2026-07-30 06:36:06,12618525,3.86,1.08,0.0,2.17,-28,anomaly
2026-07-30 06:36:31,12643317,5.07,4.66,0.0,2.11,-31,anomaly
2026-07-30 06:36:56,12668502,3.6,1.49,0.0,2.07,-29,anomaly
2026-07-30 06:37:21,12692547,3.84,1.18,0.0,2.2,-31,anomaly
2026-07-30 06:37:46,12718467,3.25,1.08,0.0,1.99,-33,anomaly
2026-07-30 06:38:11,12743431,5.02,2.4,0.0,2.09,-31,anomaly
2026-07-30 06:38:35,12767061,4.63,2.48,0.0,2.22,-32,anomaly
2026-07-30 06:39:01,12792853,3.85,2.58,0.0,2.0,-32,anomaly
2026-07-30 06:39:27,12819163,3.05,1.1,0.0,1.95,-33,anomaly
2026-07-30 06:39:51,12842757,4.58,2.17,0.0,2.23,-29,anomaly
2026-07-30 06:40:14,12866365,4.12,1.68,0.0,2.23,-31,anomaly
2026-07-30 06:40:38,12890067,4.33,2.44,0.0,2.21,-29,anomaly
2026-07-30 06:41:02,12914264,4.49,2.7,0.0,2.16,-32,anomaly
2026-07-30 06:41:26,12937964,3.57,1.2,0.0,2.21,-30,anomaly
2026-07-30 06:41:51,12962703,3.99,2.13,0.0,2.11,-32,anomaly
2026-07-30 06:42:15,12986559,3.74,1.79,0.0,2.22,-32,anomaly
2026-07-30 06:42:39,13010784,3.63,2.05,0.0,2.17,-30,anomaly
2026-07-30 06:43:02,13034395,4.22,2.12,0.0,2.23,-32,anomaly
2026-07-30 06:43:27,13059226,3.22,1.04,0.0,2.1,-29,anomaly
2026-07-30 06:43:51,13082852,4.0,2.5,0.0,2.23,-28,anomaly
2026-07-30 06:44:16,13108380,5.65,2.27,0.0,2.03,-29,anomaly
